nhom,osm_id,ten,lat,lon
cho_sieu_thi,way/1415191319,Chợ Hữu Bằng,21.0260266,105.6124603
cho_sieu_thi,way/1420449376,Chợ Bồ Sơn,21.1699863,106.0645755
cho_sieu_thi,way/1433740849,Chợ Tiến Bào,21.1357303,105.9349688
cho_sieu_thi,way/1435808414,,20.9558895,105.9884738
cho_sieu_thi,way/1435843147,Chợ thôn Đông,21.2261234,105.9386645
cho_sieu_thi,way/1447896108,,20.9418155,105.9580309
cho_sieu_thi,way/1451711146,Chợ Đồng Tâm,20.9951044,105.8461885
cho_sieu_thi,way/1453028467,,20.9525838,105.9520166
cho_sieu_thi,way/1454563862,chợ Cầu,21.125922,105.640643
cho_sieu_thi,way/1454902670,GO! Việt Trì,21.3069785,105.4318487
cho_sieu_thi,way/1455610524,Chợ Tam Sơn,21.1476311,105.9764655
cho_sieu_thi,way/1459806286,,20.9410674,105.9768495
cho_sieu_thi,way/1461703161,Chợ TT TP. Việt Trì (Mới),21.3104785,105.3911916
cho_sieu_thi,way/1462804113,Chợ Dâu Mới,21.1121776,105.8450731
cho_sieu_thi,way/1462920029,,21.0814624,105.8543808
cho_sieu_thi,way/1463941918,Chợ Bờ Ngang,21.1086731,105.955291
cho_sieu_thi,way/1465120935,Chợ Đại Phúc,21.1755282,106.0794684
cho_sieu_thi,way/1466037191,Chợ Baza,21.0856969,105.9404629
cho_sieu_thi,way/1466373237,,20.9498625,105.9813259
cho_sieu_thi,way/1466555491,Chợ Đông Trù,21.0770097,105.8767361
cho_sieu_thi,way/1476183929,,20.9822442,105.9826011
cho_sieu_thi,way/1480749979,Chợ Châu,20.9197875,105.9622411
cho_sieu_thi,way/1481770886,Chợ Tây Mỗ,20.9987404,105.7430525
cho_sieu_thi,way/1482440123,Chợ Đại Từ,20.9704706,105.8326831
cho_sieu_thi,way/1482914844,Chợ Văn Môn,21.1693581,105.9289836
cho_sieu_thi,way/1485575742,Chợ Lắp Ghép 1/5,21.1699765,105.844213
cho_sieu_thi,way/1487538042,,20.9521488,105.9951168
cho_sieu_thi,way/1487868530,,20.93902,106.0023556
cho_sieu_thi,way/1497353878,Chợ Láng Hạ,21.0135017,105.8078413
cho_sieu_thi,way/1502920406,Chợ Duệ Đông,21.1376505,106.0151465
cho_sieu_thi,way/1507593296,,21.0344741,105.7848732
cho_sieu_thi,way/1508726333,Chợ đầu mối Minh Khai,21.050461,105.7371245
cho_sieu_thi,way/1516389781,Chợ dân sinh Phú Đô,21.0109729,105.762939
cho_sieu_thi,way/1524902076,Chợ Cầu Nghè,20.980238,105.886703
cho_sieu_thi,way/1525967520,GO! Vĩnh Phúc,21.2941657,105.6293218
cho_sieu_thi,way/1527121724,Chợ Vĩnh Tuy,20.9839403,105.8754554
cho_sieu_thi,way/1529746177,Chợ Hoàng Mai,20.9910937,105.8532715
cho_sieu_thi,way/1537065073,Chợ Đại Thượng,21.0850035,105.9883555
cho_sieu_thi,way/1537470845,Chợ Cầu Bươu,20.954456,105.8115799
cho_sieu_thi,way/1539776141,Chợ Dâu,21.0353822,106.0379908
cho_sieu_thi,way/1540390036,Chợ Yên Vĩ,21.2160779,105.9239804
cho_sieu_thi,way/1540390070,Chợ thôn Đoài,21.2331251,105.9328883
cho_sieu_thi,way/1540727694,Chọ Đại Trạch,21.0536603,106.0481595
cho_sieu_thi,way/1541314407,Chợ Thành Công B,21.0224609,105.8150901
cho_sieu_thi,way/1542802657,Chợ Đồng Đông,21.0702661,106.0697537
cho_sieu_thi,way/1546761141,Chợ Lưu Phái,20.9301869,105.8511223
truong_hoc,node/442033041,Học Viện Không Quân,21.000667,105.827072
truong_hoc,node/449627267,Trường Trung học cơ sở Lương Thế Vinh,20.9933127,105.8146824
truong_hoc,node/481837565,Trường mầm non 65-1,20.9401649,106.035496
truong_hoc,node/1868388078,Trường Trung học cơ sở Trưng Vương,21.2135023,105.7183857
truong_hoc,node/1868388099,Trường Trung học cơ sở Thanh Lâm A,21.2063388,105.7184716
truong_hoc,node/2136318869,QSI School,21.0662671,105.8234341
truong_hoc,node/2136318889,Trường Quốc Tế Morning Star,21.0675757,105.8206957
truong_hoc,node/2701030710,Trường Trung học cơ sở Long Hưng,20.9418595,105.9561534
truong_hoc,node/2701030883,Trường Tiểu Học Long Hưng,20.942275,105.955456
truong_hoc,node/2701031043,Trường Mẫu Giáo Long Hưng,20.9408583,105.957013
truong_hoc,node/3477864693,Trường Mầm non TT Kid's House,21.0080664,105.8120138
truong_hoc,node/3885756534,Trường Trung học cơ sở Minh Trí,21.2700814,105.7498147
truong_hoc,node/4066099003,Trường Mầm Non Magic Star,21.015075,105.8283547
truong_hoc,node/4172467091,Trung Tâm Tiếng Anh Apax,21.0477596,105.8763271
truong_hoc,node/4183538421,Vietnamese class,21.0386664,105.8222128
truong_hoc,node/4280717795,Du Học Và Học Tiếng Đức GFS,21.0125914,105.863299
truong_hoc,node/4388714491,Trường Mầm Non Hoa Sữa,21.0367477,105.9103169
truong_hoc,node/4484956794,,21.003661,105.8153673
truong_hoc,node/4486357290,,21.0197872,105.8162135
truong_hoc,node/4493605991,,21.0053516,105.8027174
truong_hoc,node/4493605992,,21.0070765,105.8008904
truong_hoc,node/4504307489,,21.0100683,105.8052983
truong_hoc,node/4505332089,,21.0272011,105.8182466
truong_hoc,node/4524261790,,21.014042,105.9364028
truong_hoc,node/4531553592,Trung Tâm Fablab Hanoi,21.0237687,105.830619
truong_hoc,node/4631390666,Trường Mầm Non Hoa Thuỷ Tiên,21.0126114,105.8642926
truong_hoc,node/4631390668,Trường Mầm Non Thăng Long,21.0120681,105.8653655
truong_hoc,node/4695677491,,21.1965003,105.7726152
truong_hoc,node/4755943579,Da Viet College,21.129625,106.0142616
truong_hoc,node/4755943818,,21.0336787,105.8553045
truong_hoc,node/4788621925,Trường Mầm Non Mậu Lương Cơ Sở 1,20.9557945,105.7952932
truong_hoc,node/4849694923,Trường Tiểu Học An Thượng B,20.9846039,105.7080898
truong_hoc,node/4886771716,Trường Mầm non Mỹ Đình 1,21.0220567,105.7751898
truong_hoc,node/4900741322,Hội Kiến Trúc Sư Việt Nam,21.0161698,105.8584514
truong_hoc,node/4941327921,Trường Mầm Non Hoạ Mi,20.9529434,105.8351471
truong_hoc,node/5234639026,Trường PTTH Trần Phú,21.313699,105.5956577
truong_hoc,node/5248096021,Trường PTCS Long Châu,21.3863202,105.384364
truong_hoc,node/5252137922,Trường PTCS Bình Bộ,21.4147048,105.36953
truong_hoc,node/5252876722,Trương PTCS Đức Bác,21.3296217,105.4554668
truong_hoc,node/5285261121,Trường Phổ thông Quốc tế Kinh Bắc,21.163528,106.0597199
truong_hoc,node/5296714078,Trường Mẫu Giáo Vân Canh,21.0357119,105.7311405
truong_hoc,node/5300319721,Mầm non Ngọc Hoa,21.3290462,105.3928995
truong_hoc,node/5334888921,Trường Chính Trị Hòa Bình,20.8435418,105.3446881
truong_hoc,node/5398016421,Tiếng Trung Cầm Xu - cs1,21.0286141,105.8097903
truong_hoc,node/5398016422,Tiếng Trung Cầm Xu - cs2,21.0127184,105.8187317
truong_hoc,node/5485875444,Trường Mầm Non Ngôi Sao Xanh,21.0364282,105.9058378
truong_hoc,node/5538141725,HACIC,21.4003758,105.3182824
truong_hoc,node/5570980322,,21.2295745,105.8496026
truong_hoc,node/5662972422,Trường mầm non Ngôi sao sáng,21.0517639,105.8382808
truong_hoc,node/5758042025,Trung Tâm FabLab USTH,21.0481579,105.8013581
truong_hoc,node/6184420091,Trường Tiểu học Nghĩa Hương,20.9724351,105.6153764
truong_hoc,node/6184420092,Trung học cơ sở Nghĩa Hương,20.9731091,105.6169237
truong_hoc,node/6184420093,Trường Mẫu giáo thôn Thế Trụ,20.9709659,105.6184057
truong_hoc,node/6516239586,Trần Quốc Toản,20.9800852,105.7485758
truong_hoc,node/6545637391,Trương Mầm non Sao Mai,21.1655575,106.0527944
truong_hoc,node/6546439434,Trường Mầm non Tân Hồng 1,21.1157392,105.9695917
truong_hoc,node/6546579568,Trường Phổ thông Lương Thế Vinh - Bắc Ninh,21.1873821,106.0506967
truong_hoc,node/6579800157,Trường Mầm non Nắng Mai,21.0388525,105.8484596
truong_hoc,node/6652529907,,20.9634078,105.8278674
truong_hoc,node/6666528207,Z Kids Preschool,21.0652911,105.8799179
truong_hoc,node/6679994487,,20.9673538,105.8684594
truong_hoc,node/6703692087,,21.0091683,105.8065419
truong_hoc,node/6812118285,,21.1391376,105.846746
truong_hoc,node/6840536785,,21.0295452,105.7663588
truong_hoc,node/6924044098,Trung Tâm Tiếng Anh Apax,21.0645486,105.911575
truong_hoc,node/6986002485,Mẫu giáo Chuyên Ngoại,20.6418829,106.0197119
truong_hoc,node/7146615789,Trường Trung học phổ thông Lê Hồng Phong,21.4196777,105.8738127
truong_hoc,node/7146655409,Trường Trung học cơ sở Đông Cao,21.3749377,105.8971833
truong_hoc,node/7165818898,Trường Trung học cơ sở Đỗ Cận,21.4146502,105.8742395
truong_hoc,node/7178610153,Trường Trung học cơ sở Tích Sơn,21.3093714,105.5848467
truong_hoc,node/7178800218,,21.1114502,105.876979
truong_hoc,node/7409549825,Trường Tiểu học Phụng Châu,20.949577,105.7023699
truong_hoc,node/7467256832,Trung Tâm Đào Tạo Quốc Tế CIE-PTIT,20.9807057,105.7874957
truong_hoc,node/7614039485,Trung Tâm Giáo Dục Nghề Nghiệp - Giáo Dục Thường Xuyên. Quận Long Biên,21.0568819,105.898202
truong_hoc,node/7893470217,Trường Tiểu học Chúc Sơn A,20.918029,105.7011389
truong_hoc,node/8447602009,V34-Lớp mẫu giáo độc lập,21.0652565,105.7793815
truong_hoc,node/8736400744,Trung Tâm Anh Ngữ ATEN,20.9891069,105.8441413
truong_hoc,node/9028710905,,21.3999596,105.7795771
truong_hoc,node/9028710907,,21.3790737,105.7820376
truong_hoc,node/9028710908,,21.3881952,105.7836917
truong_hoc,node/9028710909,,21.3864441,105.7847469
truong_hoc,node/9028710910,,21.3863807,105.7857511
truong_hoc,node/9028710911,,21.3930203,105.7921912
truong_hoc,node/9028710912,,21.3953099,105.7939585
truong_hoc,node/9028717171,,21.4240498,105.8807979
truong_hoc,node/9028717172,,21.4168068,105.882686
truong_hoc,node/9028717173,,21.4132786,105.8830932
truong_hoc,node/9028717175,,21.4108688,105.8830115
truong_hoc,node/9028717176,,21.4102464,105.8837315
truong_hoc,node/9028717178,,21.4144612,105.8958679
truong_hoc,node/9028717179,,21.4131857,105.897514
truong_hoc,node/9028719382,,21.4305822,105.8533484
truong_hoc,node/9028719385,,21.4143489,105.8443077
truong_hoc,node/9028719388,,21.4123318,105.8405567
truong_hoc,node/9028719390,,21.4124234,105.8487743
truong_hoc,node/9028719391,,21.4128829,105.8482095
truong_hoc,node/9028719392,,21.4143458,105.8513834
truong_hoc,node/9028724186,,21.4185885,105.769945
truong_hoc,node/9028724187,,21.4228529,105.8037583
truong_hoc,node/9028724193,,21.4390441,105.8114699
truong_hoc,node/9028724195,,21.4037772,105.7785926
truong_hoc,node/9028733917,,21.3974119,105.8295434
truong_hoc,node/9028733918,,21.3964445,105.8293949
truong_hoc,node/9028733919,,21.3942759,105.8298288
truong_hoc,node/9028733920,,21.3939251,105.8310162
truong_hoc,node/9028733923,,21.3917583,105.8323277
truong_hoc,node/9028733925,,21.3855885,105.8398689
truong_hoc,node/9028733930,,21.3946717,105.804548
truong_hoc,node/9028742628,,21.4361886,105.8799021
truong_hoc,node/9028742629,,21.4309109,105.8726341
truong_hoc,node/9028799056,,21.4014042,105.8737699
truong_hoc,node/9028799061,,21.3996604,105.9274217
truong_hoc,node/9028799062,,21.3977698,105.9293971
truong_hoc,node/9028799068,,21.3965602,105.8741389
truong_hoc,node/9028812812,,21.3970419,105.8645848
truong_hoc,node/9028812813,,21.3958501,105.8615788
truong_hoc,node/9028812815,,21.3988775,105.8593879
truong_hoc,node/9028816099,,21.4119937,105.912159
truong_hoc,node/9028816100,,21.3967867,105.8956198
truong_hoc,node/9028816101,,21.3985383,105.9028609
truong_hoc,node/9028816103,,21.3887031,105.9328862
truong_hoc,node/9028816107,,21.3886466,105.9221707
truong_hoc,node/9028816108,,21.3871928,105.925512
truong_hoc,node/9028816111,,21.38518,105.9267588
truong_hoc,node/9028816112,,21.3851404,105.924274
truong_hoc,node/9028828718,,21.3911766,105.8833168
truong_hoc,node/9028828719,,21.3905703,105.8835003
truong_hoc,node/9028828720,,21.3899963,105.8846535
truong_hoc,node/9028828725,,21.3767272,105.8741176
truong_hoc,node/9028828727,,21.3638581,105.8733504
truong_hoc,node/9028828729,,21.3629983,105.8801425
truong_hoc,node/9028828730,,21.3611152,105.8796147
truong_hoc,node/9028828732,,21.3600292,105.8809031
truong_hoc,node/9028828733,,21.3584845,105.8848079
truong_hoc,node/9028828739,,21.3521038,105.8673589
truong_hoc,node/9028828742,,21.3389249,105.867003
truong_hoc,node/9028828743,,21.3382333,105.8681275
truong_hoc,node/9028828744,,21.3375317,105.8670242
truong_hoc,node/9028841819,,21.358598,105.8988113
truong_hoc,node/9028841825,,21.3539473,105.8933424
truong_hoc,node/9028841826,,21.3461885,105.9016833
truong_hoc,node/9029296978,,21.4399469,105.922679
truong_hoc,node/9029296979,,21.4283473,105.9209267
truong_hoc,node/9029296980,,21.4250948,105.9278222
truong_hoc,node/9029296982,,21.4201224,105.9371745
truong_hoc,node/9029314830,,21.416904,105.9469872
truong_hoc,node/9030131583,,21.4351709,105.9553731
truong_hoc,node/9030131586,,21.4286287,105.9458047
truong_hoc,node/9030131587,,21.4289473,105.9418225
truong_hoc,node/9030131588,,21.4296312,105.9409042
truong_hoc,node/9030131595,,21.4133817,105.9485549
truong_hoc,node/9030131598,,21.4058606,105.9422196
truong_hoc,node/9030131604,,21.4183004,105.9932042
truong_hoc,node/9030131610,,21.4155845,106.0007537
truong_hoc,node/9030131614,,21.4232456,106.0036314
truong_hoc,node/9030131615,,21.4307386,106.0049159
truong_hoc,node/9030164517,,21.4397309,106.002949
truong_hoc,node/9030164518,,21.4390313,106.0032381
truong_hoc,node/9030164519,,21.4387461,106.0027061
truong_hoc,node/9030164522,,21.4338764,105.9845443
truong_hoc,node/9030164523,,21.4332277,105.9844199
truong_hoc,node/9030173127,,21.4206203,106.0164234
truong_hoc,node/9587000790,Trường Trung học cơ sở Phan Đình Giót,21.0020393,105.8090381
truong_hoc,node/9587108041,Trường Tiểu Học Kiến Hưng,20.9593241,105.7892698
truong_hoc,node/9587375641,Trường Song ngữ Quốc tế Horizon,21.0663701,105.8215935
truong_hoc,node/9593179007,Trường Trung học cơ sở Đồng Quang,20.9763877,105.6570648
truong_hoc,node/9593179911,Trường Trung học cơ sở Ngọc Mỹ,20.9885853,105.6298325
truong_hoc,node/9593205907,Trường Tiểu học Trần Phú - Chương Mỹ,20.8327881,105.6727844
truong_hoc,node/9593205909,Trường Trung học cơ sở Chàng Sơn,21.0382704,105.6013637
truong_hoc,node/9593205912,Trường Trung học cơ sở Liên Hiệp,21.0572783,105.6394053
truong_hoc,node/9593205913,Trường Trung học cơ sở Phúc Hòa,21.1090263,105.554218
truong_hoc,node/9593207318,Trường Trung học cơ sở Phượng Cách,21.0128064,105.661131
truong_hoc,node/9593207319,Trường Trung học cơ sở Xuân Phú,21.1450091,105.5808111
truong_hoc,node/9593207321,Trường Trung học cơ sở Yên Trung,21.0011075,105.4216912
truong_hoc,node/9593207325,Trường Trung học cơ sở Tam Thuấn,21.0996924,105.6231537
truong_hoc,node/9593207326,Trường Tiểu Học Ngọc Tảo,21.0929001,105.6002498
truong_hoc,node/9593207328,Trường Tiểu học Trường Yên,20.9172394,105.6480531
truong_hoc,node/9593210625,Trường Trung học cơ sở Cẩm Yên,21.0869391,105.5423717
truong_hoc,node/9593210626,Trường Trung học cơ sở Ngọc Liệp,20.9963204,105.5951111
truong_hoc,node/9593210627,Trường Tiểu học Ngọc Liệp,20.9957315,105.5956283
truong_hoc,node/9593210638,Trường Trung học cơ sở Vân Hà,21.1502071,105.6204054
truong_hoc,node/9593210642,Trường Trung học cơ sở Quốc Oai,20.9950499,105.6459336
truong_hoc,node/9593213817,Trường Trung học cơ sở Liên Mạc B,21.1805272,105.6633905
truong_hoc,node/9593213818,Trường Tiểu Học Liên Mạc B,21.1808212,105.6645148
truong_hoc,node/9593243319,Trường Trung học cơ sở Quang Minh,21.202269,105.7716428
truong_hoc,node/9593243320,Trường Trung học cơ sở ĐạI Thịnh A,21.1742956,105.7323581
truong_hoc,node/9593243321,Trường Mầm Non Nam Phong,20.7543026,105.9211944
truong_hoc,node/9593243322,Trường Trung học cơ sở Nam Phong,20.7577059,105.9252482
truong_hoc,node/9593243325,Trường Trung học cơ sở Sơn Công,20.754872,105.7173045
truong_hoc,node/9593248613,Trường Trung học cơ sở Châu Can,20.6884518,105.8971981
truong_hoc,node/9593248614,Trường Trung học cơ sở Tri Trung,20.7777434,105.8289754
truong_hoc,node/9593258917,Trường Trung học cơ sở Kim An,20.8496043,105.7576081
truong_hoc,node/9593258918,Trường Tiểu Học Kim An,20.8500061,105.7579175
truong_hoc,node/9593258922,Trường Trung học cơ sở Quất Động,20.8428767,105.8741909
truong_hoc,node/9593258926,Trường Trung học cơ sở Bình Phú,21.0241425,105.6068301
truong_hoc,node/9593258927,Trường Trung học cơ sở Tân Hoà,20.9695372,105.6744848
truong_hoc,node/9593258934,Trường Trung học cơ sở Vạn Yên,21.2011735,105.6265265
truong_hoc,node/9593258935,Trường Trung học cơ sở Hòa Thạnh,20.9462179,105.5738941
truong_hoc,node/9593258937,Trường Trung học cơ sở Tự Lập,21.2180183,105.6555814
truong_hoc,node/9593258939,Trường Trung học cơ sở Yên Sơn,21.0053205,105.6608902
truong_hoc,node/9593258940,Trường Trung học cơ sở Đông Yên,20.9316968,105.6014942
truong_hoc,node/9593258943,Trường Trung học cơ sở Kim Quan,21.0482113,105.5764802
truong_hoc,node/9593264117,Trường Trung học cơ sở Hiền Ninh,21.247329,105.7900505
truong_hoc,node/9593264118,Trường Tiểu Học Hiền Ninh,21.247173,105.7893638
truong_hoc,node/9593264120,Trường Trung học cơ sở Hương Sơn,20.6125262,105.7885173
truong_hoc,node/9593264125,Trường Trung học cơ sở Hoà Lâm,20.685289,105.810973
truong_hoc,node/9593264126,Trường Trung học cơ sở Cự Khê,20.9209353,105.7903957
truong_hoc,node/9593264127,Trường Trung học cơ sở Thư Phú,20.8604602,105.906146
truong_hoc,node/9593268461,Trường Trung học cơ sở Xuân Thu,21.1951001,105.8942978
truong_hoc,node/9593268462,Trường Trung học cơ sở Kim Đường,20.6697248,105.8662097
truong_hoc,node/9593268464,Trường Trung học cơ sở Hồng Quang,20.6232216,105.7984588
truong_hoc,node/9593268467,Trường mầm non Minh Trí,21.269575,105.7493497
truong_hoc,node/9593275046,Trương Trung học cơ sở Đỗ Động,20.8451165,105.7832103
truong_hoc,node/9593275047,Trường Trung học cơ sở Hoàng Kim,21.1701541,105.686468
truong_hoc,node/9593275054,Trường Trung học cơ sở Hà Hồi,20.8681462,105.8740491
truong_hoc,node/9593285966,Trường Trung học cơ sở Đại Yên,20.9016538,105.6974223
truong_hoc,node/9593285967,Trường Trung học cơ sở Thị Trấn Phú Xuyên,20.7440581,105.9090185
truong_hoc,node/9593285968,Trường Trung học cơ sở Trần Phú - Phú Xuyên,20.7447054,105.9111869
truong_hoc,node/9593285973,Trường Trung học cơ sở Đại Xuyên,20.6847346,105.9270467
truong_hoc,node/9593285977,Trường Trung học cơ sở Nam Triều,20.7484015,105.9316443
truong_hoc,node/9593285978,Trường Tiểu Học Nam Triều,20.7481226,105.9323095
truong_hoc,node/9593285979,Trường Trung học cơ sở Hợp Tiến,20.686848,105.6990683
truong_hoc,node/9593285980,Trường Trung học cơ sở Nghiêm Xuyên,20.8111691,105.8562015
truong_hoc,node/9593285981,Trường Trung học cơ sở Quang Tiến,21.2384391,105.8062253
truong_hoc,node/9593285983,Trường Nội Trú IVS Phía Bắc,20.8579258,105.7656571
truong_hoc,node/9593298201,Trường Trung học cơ sở Chu Phan,21.1729283,105.6515764
truong_hoc,node/9593334625,Trường Trung học cơ sở Hùng Tiến,20.6394354,105.7632809
truong_hoc,node/9593334627,Trường Song Ngữ Quốc Tế Hanoi Academy,21.0736683,105.8029221
truong_hoc,node/9593334628,Trường Trung học cơ sở Duyên Thái,20.9000386,105.8656598
truong_hoc,node/9593334629,Trường Tiểu Học Hòa Nam,20.6832493,105.7588116
truong_hoc,node/9593334633,Trường Trung học cơ sở Khai Thái,20.7231669,105.9583953
truong_hoc,node/9593334634,Trường Trung học cơ sở Chuyên Mỹ,20.7358527,105.8697523
truong_hoc,node/9593334636,Trường Trung học cơ sở Trưng Vương - Mê Linh,21.177804,105.7268947
truong_hoc,node/9593334637,Trường Trung học cơ sở Hồng Thái,20.7619366,105.9554049
truong_hoc,node/9593381048,Trường Tiểu học Tiên Phương,20.9399567,105.6860081
truong_hoc,node/9593381050,Trường Tiểu Học Kim Bài,20.8541499,105.7622413
truong_hoc,node/9593381054,Trường Trung học cơ sở Tân Dân - Phú Xuyên,20.7423908,105.8701668
truong_hoc,node/9593381056,Trường Trung học cơ sở Tuyết Nghĩa,20.9691396,105.5905001
truong_hoc,node/9593381057,Trường Trung học cơ sở Dị Nậu,21.0524228,105.627116
truong_hoc,node/9593381058,Trường Trung học cơ sở Tiến Xuân,20.9659976,105.4921398
truong_hoc,node/9593381059,Trường Trung học cơ sở Liên Quan,21.0563149,105.576266
truong_hoc,node/9593381062,Trường Trung học cơ sở Văn Hoàng,20.7738575,105.8499794
truong_hoc,node/9593381063,Trường Tiểu Học Văn Hoàng,20.7737131,105.8500953
truong_hoc,node/9593386644,Trường Trung học cơ sở Chương Dương Thường Tín,20.8462609,105.9097375
truong_hoc,node/9593474590,Trường Trung học cơ sở Quang Trung - Phú Xuyên,20.7606705,105.8837029
truong_hoc,node/9593474595,Trường Trung học cơ sở Cao Thành,20.7648116,105.7352232
truong_hoc,node/9593503718,Trường Trung học cơ sở Sơn Hà,20.7410367,105.8893817
truong_hoc,node/9593503719,Trường Trung học cơ sở Bình Minh,20.895559,105.7660825
truong_hoc,node/9593503720,Trường Trung học cơ sở Hòa Nam,20.6812229,105.758913
truong_hoc,node/9593503721,Trường Trung học cơ sở Vân Từ,20.7159808,105.896063
truong_hoc,node/9593503722,Trường Trung học cơ sở Minh Cường,20.7676486,105.9033509
truong_hoc,node/9593503723,Trường Tiểu Học Minh Cường,20.767801,105.9038595
truong_hoc,node/9593503727,Trường Trung học cơ sở Tự Nhiên,20.8594302,105.916156
truong_hoc,node/9593503728,Trường Trung học cơ sở Vạn Điểm,20.7770024,105.9087846
truong_hoc,node/9593503729,Trường Trung học cơ sở Vạn Thái,20.7060288,105.7661888
truong_hoc,node/9593515309,Trường Trung học cơ sở Đồng Tân,20.7123322,105.8360582
truong_hoc,node/9593515311,Trường Tiểu học Hoàng Diệu - Chương Mỹ,20.8612009,105.731516
truong_hoc,node/9593515313,Trường Trung học cơ sở Tam Hiệp,20.9502032,105.8304206
truong_hoc,node/9593515314,Trường Trung Học Cơ Sở Phú Yên,20.6946744,105.8984543
truong_hoc,node/9593533119,Trường Trung học cơ sở Tráng Việt,21.1490993,105.7409966
truong_hoc,node/9593533120,Trường Trung học cơ sở Thị Trấn Thường Tín,20.8706993,105.8657226
truong_hoc,node/9593533123,Trường Trung học cơ sở ĐạI Thắng,20.7814135,105.8824468
truong_hoc,node/9593560394,Trường Trung học cơ sở Lưu Hoàng,20.6482088,105.8046617
truong_hoc,node/9593574430,Trường Trung học cơ sở Tô Hiến Thành,21.017939,105.8277592
truong_hoc,node/9593623730,Trường Trung học cơ sở Bích Hoà,20.9119634,105.7629655
truong_hoc,node/9593623735,Trường Trung học cơ sở Hợp Thanh,20.6694247,105.7046601
truong_hoc,node/9593623738,Trường Trung học cơ sở Hồng Dương,20.7959441,105.7837649
truong_hoc,node/9593623741,Trường Trung học cơ sở ĐạI Hưng,20.6721191,105.7637165
truong_hoc,node/9593623744,Trường Trung học cơ sở Xuy Xá,20.7141992,105.7370983
truong_hoc,node/9593662286,Trường Tiểu Học Minh Trí,21.267398,105.7477398
truong_hoc,node/9593662287,Trường Trung học cơ sở Hoàng Long,20.7590961,105.8315263
truong_hoc,node/9593662288,Trường Trung học cơ sở Khánh Hà,20.891206,105.8248781
truong_hoc,node/9593662290,Trường Trung học cơ sở Trung Hòa - Chương Mỹ,20.9072684,105.6430746
truong_hoc,node/9593662296,Trường Trung học cơ sở Liệp Tuyết,20.9833028,105.6023776
truong_hoc,node/9593662297,Trường Tiểu Học Liệp Tuyết,20.9831586,105.6020987
truong_hoc,node/9593662298,Trường Trung học cơ sở Sơn Đông,21.0810149,105.5090267
truong_hoc,node/9593662300,Trường Tiểu Học Ngọc Mỹ,20.9933503,105.6285474
truong_hoc,node/9593662303,Trường Trung học cơ sở Thạch Hòa,20.9838307,105.5286359
truong_hoc,node/9593662304,Trường Tiểu Học Thạch Hòa,20.9830935,105.5289264
truong_hoc,node/9593853980,Trường Trung học cơ sở Vân Nam,21.1469054,105.5999459
truong_hoc,node/9593853984,Trường Trung học cơ sở Lại Thượng,21.0707533,105.5580081
truong_hoc,node/9593853985,Trường Trung học cơ sở Cần Kiệm,21.0164989,105.5817488
truong_hoc,node/9593853989,Trường Trung học cơ sở Đông Xuân,20.9615714,105.5260765
truong_hoc,node/9593853990,Trường Trung học cơ sở Phú Cát,20.9713245,105.5657088
truong_hoc,node/9593862339,Trường Trung học cơ sở Ninh Sở,20.8983878,105.8868896
truong_hoc,node/9593862340,Trường Trung học cơ sở Đức Hòa,21.2299403,105.8764094
truong_hoc,node/9593862345,Trường Trung học cơ sở Kim Lũ,21.2054166,105.8916867
truong_hoc,node/9593862346,Trường Trung học cơ sở Hồng Minh,20.7922074,105.8300161
truong_hoc,node/9593862348,Trường Trung học cơ sở Đốc Tín,20.629107,105.7786677
truong_hoc,node/9593862349,Trường Trung học cơ sở Viên Nội,20.7922734,105.7152179
truong_hoc,node/9593862350,Trường Tiểu Học Viên Nội,20.7927299,105.7150278
truong_hoc,node/9593862351,Trường Trung học cơ sở Phương Trung,20.8272193,105.7701558
truong_hoc,node/9593887404,Trường Trung học cơ sở Cao Dương,20.8116832,105.7615899
truong_hoc,node/9593887408,Trường Trung học cơ sở Dân Hoà,20.815862,105.7777016
truong_hoc,node/9593887410,Trường Trung học cơ sở ĐạI Thành,20.9652468,105.7083767
truong_hoc,node/9593887411,Trường Trung học cơ sở Hòa Phú,20.6729455,105.7797599
truong_hoc,node/9593887412,Trường Trung học cơ sở Kim Thư,20.839722,105.7617391
truong_hoc,node/9593887413,Trường Trung học cơ sở Tân Dân,21.2432096,105.7412949
truong_hoc,node/9593887414,Trường Trung học cơ sở Liên Châu,20.816911,105.8246975
truong_hoc,node/9593887416,Trường Trung học cơ sở Tam Hưng,20.8810795,105.7850398
truong_hoc,node/9593919772,Trường Trung học cơ sở Đội Bình,20.6485724,105.8178124
truong_hoc,node/9593919775,Trường Trung học cơ sở Phượng Dực,20.7944843,105.8453197
truong_hoc,node/9593919783,Trường Tiểu Học Mê Linh,21.1641666,105.7307719
truong_hoc,node/9593919784,Trường Trung học cơ sở Văn Tự,20.7878245,105.8896448
truong_hoc,node/9593926218,Trường Trung học cơ sở Đông Lỗ,20.6496959,105.8808937
truong_hoc,node/9593958093,Trường Mầm Non Hòa Xá,20.6933537,105.7551511
truong_hoc,node/9593958094,Trường Trung học cơ sở Hòa Xá,20.6946909,105.7562532
truong_hoc,node/9593958095,Trường Tiểu Học Hòa Xá,20.693807,105.7554593
truong_hoc,node/9593958098,Trường Mầm Non Kim Chung,21.13222,105.7775309
